Component	HOST	Service	STATE	OUPUT	NOTIFICATION_STATUS	COMMENT_ENTRY_TIME	COMMENT_AUTHOR	COMMENT_DATA	DOWNTIME_START	DOWNTIME_END	DOWNTIME_DURATION	IS_DOWNTIME	IS_ACKNOWLEDGED	DOWNTIME_AUTHOR	DOWNTIME_COMMENT	
Servicestatus	csx-a-nova1-504	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-504' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:05 to 11-29-2016 18:52:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:05 2016	Wed Nov 30 00:22:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-505	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-505	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-505' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:05 to 11-29-2016 18:52:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:05 2016	Wed Nov 30 00:22:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-506	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-506	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-506' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:05 to 11-29-2016 18:52:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:05 2016	Wed Nov 30 00:22:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-507	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-507	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-507' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:05 to 11-29-2016 18:52:05.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:05 2016	Wed Nov 30 00:22:05 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-508	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-508	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-508' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:07 to 11-29-2016 18:52:07.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:07 2016	Wed Nov 30 00:22:07 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-509	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-509	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-509' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:06 to 11-29-2016 18:52:06.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:06 2016	Wed Nov 30 00:22:06 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-510	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-510	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-510' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:33 to 11-29-2016 18:52:33.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:33 2016	Wed Nov 30 00:22:33 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-511	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-511	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-511' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:28 to 11-29-2016 18:52:28.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:28 2016	Wed Nov 30 00:22:28 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-512	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-512	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-512' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:32 to 11-29-2016 18:52:32.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:32 2016	Wed Nov 30 00:22:32 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-513	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-513	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-513' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:28 to 11-29-2016 18:52:28.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:28 2016	Wed Nov 30 00:22:28 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-514	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-514	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-514' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:29 to 11-29-2016 18:52:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:29 2016	Wed Nov 30 00:22:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-515	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-515	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-515' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:29 to 11-29-2016 18:52:29.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:29 2016	Wed Nov 30 00:22:29 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-516	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-516	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-516' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:32 to 11-29-2016 18:52:32.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:32 2016	Wed Nov 30 00:22:32 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-517	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-517	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-517' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:32 to 11-29-2016 18:52:32.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:32 2016	Wed Nov 30 00:22:32 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-518	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-518	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-518' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:30 to 11-29-2016 18:52:30.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:30 2016	Wed Nov 30 00:22:30 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-519	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-519	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-519' will expire on Fri 23 Jun 2017 04:32:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:52:31 to 11-29-2016 18:52:31.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:22:31 2016	Wed Nov 30 00:22:31 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova1-520	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova1-520	libvirt_cert_expiration_lt_90	OK	OK - Certificate 'csx-a-nova1-520' will expire on Fri 23 Jun 2017 04:27:00 AM UTC.	ENABLED	Mon Nov 28 21:30:55 2016	jaru	This service has been scheduled for fixed downtime from 11-22-2016 06:51:44 to 11-29-2016 18:51:44.  Notifications for the service will not be sent out during that time period.	Tue Nov 22 12:21:44 2016	Wed Nov 30 00:21:44 2016	648000	1	NOT_ACKNOWLEDGED	jaru	Scheduling downtime	
Servicestatus	csx-a-nova2-001	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-002	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-003	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-004	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-005	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-006	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-007	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-008	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-009	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-010	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-011	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-012	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-013	Check_MK	OK	OK - Agent version 1.2.6b7, execution time 1.6 sec	DISABLED	Thu Jan 28 22:55:27 2016	iminort	disabled | down  | 2016-01-28T00:37:46.000000 | 2.2TB size too small for flavors	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-013	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-014	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-015	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-016	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-017	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-018	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-019	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-020	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-021	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-022	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-023	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-024	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-025	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-026	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-027	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-028	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-029	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-030	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-031	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:48 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-031	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:59 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-031	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-032	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-033	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Tue Nov 29 07:28:42 2016	arusekar	This service has been scheduled for fixed downtime from 11-29-2016 01:58:42 to 11-29-2016 08:58:42.  Notifications for the service will not be sent out during that time period.	Tue Nov 29 07:28:42 2016	Tue Nov 29 14:28:42 2016	25200	1	NOT_ACKNOWLEDGED	arusekar	Scheduling downtime	
Servicestatus	csx-a-nova2-033	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Tue Nov 29 05:26:00 2016	jdwidari	BBU Relearning in Progress	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-033	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-034	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Wed Nov  2 01:06:48 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-034	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:59 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-034	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-035	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383302)	ENABLED	Wed Nov  2 01:06:48 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-035	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Wed Nov  2 03:22:59 2016	ossmonitoring	help_ca_to_ack	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-035	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-036	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-037	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Tue Nov 29 07:28:42 2016	arusekar	This service has been scheduled for fixed downtime from 11-29-2016 01:58:42 to 11-29-2016 08:58:42.  Notifications for the service will not be sent out during that time period.	Tue Nov 29 07:28:42 2016	Tue Nov 29 14:28:42 2016	25200	1	NOT_ACKNOWLEDGED	arusekar	Scheduling downtime	
Servicestatus	csx-a-nova2-037	Virtual_Drive_Status	CRITICAL	CRIT - 1 virtual drive problem [0/0/RAID1: OptlYesRWTD)] (checked: 1480392301)	ENABLED	Tue Nov 29 05:26:00 2016	jdwidari	BBU Relearning in Progress	None	None	None	None	ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-037	check-mk-discovery	OK	OK - no unchecked services found	DISABLED	None	None	None	None	None	None	None	NOT_ACKNOWLEDGED	None	None	
Servicestatus	csx-a-nova2-038	Controller_Status	CRITICAL	CRIT - 1 controller error [Battery State: Degraded(Need Attention)] (checked: 1480383301)	ENABLED	Tue Nov 29 07:39:02 2016	arusekar	This service has been scheduled for fixed downtime from 11-29-2016 02:09:02 to 11-29-2016 09:09:02.  Notifications for the service will not be sent out during that time period.	Tue Nov 29 07:39:02 2016	Tue Nov 29 14:39:02 2016	25200	1	NOT_ACKNOWLEDGED	arusekar	Scheduling downtime	
